"sp6","sp6curr","sp6prior","sp4","Current_order","Current_family","Current_name","Current_name_author","synonyms","vouchers","habit","Accepted_name","Accepted_name_author","Accepted_name_rank","Accepted_family","currnamechanged","sp6changed","acceptednamedif","notes","gbif_accepted_scientific_name","gbif_accepted_taxon_id","taxon_code"
"hirafo","hirafo",NA,"HIR3","Malpighiales","Malpighiaceae","Hiraea fosteri","W.R. Anderson",NA,NA,"Climbing","Hiraea fosteri","W.R.Anderson","species","Malpighiaceae",FALSE,NA,FALSE,NA,"Hiraea fosteri",3984694,"Hiraea fosteri-HIRAFO-HIR3"
"hiragr","hiragr",NA,"HIRG","Malpighiales","Malpighiaceae","Hiraea grandifolia","Standl. & L.O. Williams",NA,"R. Pérez 2148 (PMA, SCZ)","Climbing","Hiraea grandifolia","Standl. & L.O.Williams","species","Malpighiaceae",FALSE,NA,FALSE,NA,"Hiraea grandifolia",7285406,"Hiraea grandifolia-HIRAGR-HIRG"
"hiragu","hiragu",NA,NA,"Malpighiales","Malpighiaceae","Hiraea guapecita","Cuatrec.",NA,NA,"Climbing","Hiraea guapecita","Cuatrec.","species","Malpighiaceae",FALSE,NA,FALSE,NA,"Hiraea guapecita",3984571,"Hiraea guapecita-HIRAGU"
"hirapa","hirapa",NA,"HIRP","Malpighiales","Malpighiaceae","Hiraea papilionacea","Cuatrec. & Croat",NA,NA,"Climbing","Hiraea papilionacea","Cuatrec. & Croat","species","Malpighiaceae",FALSE,NA,FALSE,NA,"Hiraea papilionacea",3984029,"Hiraea papilionacea-HIRAPA-HIRP"
"hirare","hirare",NA,"HIR1","Malpighiales","Malpighiaceae","Hiraea reclinata","Jacq.",NA,"R. Pérez 1939 (PMA, SCZ)","Climbing","Hiraea reclinata","Jacq.","species","Malpighiaceae",FALSE,NA,FALSE,NA,"Hiraea reclinata",3983773,"Hiraea reclinata-HIRARE-HIR1"
"hirasm","hirasm",NA,"HIRQ","Malpighiales","Malpighiaceae","Hiraea smilacina","Standl.",NA,"R. Pérez 2307 (PMA, SCZ)","Climbing","Hiraea smilacina","Standl.","species","Malpighiaceae",FALSE,NA,FALSE,NA,"Hiraea smilacina",3984686,"Hiraea smilacina-HIRASM-HIRQ"
"hirate","hirate",NA,NA,"Malpighiales","Malpighiaceae","Hiraea ternifolia","A. Juss.",NA,NA,"Climbing","Hiraea ternifolia","(Kunth) A.Juss.","species","Malpighiaceae",FALSE,NA,FALSE,NA,"Hiraea ternifolia",7284997,"Hiraea ternifolia-HIRATE"
"hirtam","hirtam","hirtam","HIRA","Malpighiales","Chrysobalanaceae","Hirtella americana","L.",NA,"R. Pérez 1896 (PMA, SCZ)","Freestanding","Hirtella americana","L.","species","Chrysobalanaceae",FALSE,FALSE,FALSE,NA,"Hirtella americana",2985148,"Hirtella americana-HIRTAM-HIRA"
"hirtgu","hirtgu","hirtgu",NA,"Malpighiales","Chrysobalanaceae","Hirtella guatemalensis","Standl.",NA,"N. Daguerre 263 (PMA, SCZ)","Freestanding","Hirtella guatemalensis","Standl.","species","Chrysobalanaceae",FALSE,FALSE,FALSE,NA,"Hirtella guatemalensis",2985212,"Hirtella guatemalensis-HIRTGU"
"hirtla","hirtla","hirtla",NA,"Malpighiales","Chrysobalanaceae","Hirtella latifolia","Prance",NA,NA,"Freestanding","Hirtella latifolia","Prance","species","Chrysobalanaceae",FALSE,FALSE,FALSE,NA,"Hirtella latifolia",2985206,"Hirtella latifolia-HIRTLA"
"hirtra","hirtra","hirtra","HIR2","Malpighiales","Chrysobalanaceae","Hirtella racemosa","Lam.",NA,NA,"Freestanding","Hirtella racemosa","Lam.","species","Chrysobalanaceae",FALSE,FALSE,FALSE,NA,"Hirtella racemosa",2985122,"Hirtella racemosa-HIRTRA-HIR2"
"hirttr","hirttr","hirttr","HIRT","Malpighiales","Chrysobalanaceae","Hirtella triandra","Sw.",NA,"R. Pérez 1804 (PMA, SCZ)","Freestanding","Hirtella triandra","Sw.","species","Chrysobalanaceae",FALSE,FALSE,FALSE,NA,"Hirtella triandra",2985089,"Hirtella triandra-HIRTTR-HIRT"
"hirttu","hirttu","hirttu",NA,"Malpighiales","Chrysobalanaceae","Hirtella tubiflora","Cuatrec.",NA,NA,"Freestanding","Hirtella tubiflora","Cuatrec.","species","Chrysobalanaceae",FALSE,FALSE,FALSE,NA,"Hirtella tubiflora",2985100,"Hirtella tubiflora-HIRTTU"
"homara","homara","homara",NA,"Malpighiales","Salicaceae","Homalium racemosum","Jacq.",NA,NA,"Freestanding","Homalium racemosum","Jacq.","species","Salicaceae",FALSE,FALSE,FALSE,NA,"Homalium racemosum",5331157,"Homalium racemosum-HOMARA"
"sim1ce","sim1ce",NA,NA,"Sapindales","Simaroubaceae","Homalolepis cedron","(Planch.) Devecchi & Pirani","Simaba cedron",NA,"Freestanding","Homalolepis cedron","(Planch.) Devecchi & Pirani","species","Simaroubaceae",FALSE,NA,FALSE,NA,"Homalolepis cedron",9250677,"Homalolepis cedron-SIM1CE"
"hortco","hortco","hortco",NA,"Sapindales","Rutaceae","Hortia brasiliana","Vand. ex DC.","Hortia colombiana","R. Pérez 1643","Freestanding","Hortia brasiliana","Vand. ex DC.","species","Rutaceae",FALSE,FALSE,FALSE,NA,"Hortia brasiliana",5594709,"Hortia brasiliana-HORTCO"
"hoyaca","hoyaca",NA,NA,"Gentianales","Apocynaceae","Hoya carnosa","(L. f.) R. Br.",NA,NA,"Climbing","Hoya carnosa","(L.f.) R.Br.","species","Apocynaceae",FALSE,NA,FALSE,NA,"Hoya carnosa",8658195,"Hoya carnosa-HOYACA"
"humidi","humidi","humidi","HUMD","Malpighiales","Humiriaceae","Humiriastrum diguense","(Cuatrec.) Cuatrec.",NA,NA,"Freestanding","Humiriastrum diguense","(Cuatrec.) Cuatrec.","species","Humiriaceae",FALSE,FALSE,FALSE,NA,"Humiriastrum diguense",7320157,"Humiriastrum diguense-HUMIDI-HUMD"
"huracr","huracr","huracr","HURC","Malpighiales","Euphorbiaceae","Hura crepitans","L.",NA,"R. Pérez 1921 (PMA, SCZ)","Freestanding","Hura crepitans","L.","species","Euphorbiaceae",FALSE,FALSE,FALSE,NA,"Hura crepitans",5380015,"Hura crepitans-HURACR-HURC"
"hybade","hybade","hybade",NA,"Malpighiales","Violaceae","Hybanthus denticulatus","H.E. Ballard, Wetter & N. Zamora",NA,"R. Pérez 1307","Freestanding","Hybanthus denticulatus","H.E.Ballard, Wetter & N.Zamora","species","Violaceae",FALSE,FALSE,FALSE,NA,"Hybanthus denticulatus",4077862,"Hybanthus denticulatus-HYBADE"
"hybagu","hybagu",NA,NA,"Malpighiales","Violaceae","Hybanthus guanacastensis","Standl.",NA,NA,"Freestanding","Hybanthus guanacastensis","Standl.","species","Violaceae",FALSE,NA,FALSE,NA,"Hybanthus guanacastensis",4077277,"Hybanthus guanacastensis-HYBAGU"
"baliel","baliel",NA,NA,"Fabales","Fabaceae","Hydrochorea elegans","(Ducke) M.V.B. Soares, Iganci & M.P. Morim","Albizia duckeana, Balizia elegans","R. Pérez 1153 (PMA, SCZ)","Freestanding","Hydrochorea elegans","(Ducke) M.V.B.Soares, Iganci & M.P.Morim","species","Fabaceae",FALSE,NA,FALSE,NA,"Balizia elegans",2977404,"Hydrochorea elegans-BALIEL"
"hylepr","hylepr",NA,"HYLP","Celastrales","Celastraceae","Hylenaea praecelsa","(Miers) A.C. Sm.",NA,"R. Pérez 2168 (PMA, SCZ)","Climbing","Hylenaea praecelsa","(Miers) A.C.Sm.","species","Celastraceae",FALSE,NA,FALSE,NA,"Hylenaea praecelsa",3793660,"Hylenaea praecelsa-HYLEPR-HYLP"
"hymeco","hymeco","hymeco","HYMC","Fabales","Fabaceae","Hymenaea courbaril","L.",NA,NA,"Freestanding","Hymenaea courbaril","L.","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Hymenaea courbaril",2950750,"Hymenaea courbaril-HYMECO-HYMC"
"hym2ca","hym2ca",NA,NA,"Ericales","Primulaceae","Hymenandra calycosa","(Hemsl.) Pipoly & Ricketson","Ardisia calycosa",NA,"Freestanding","Hymenandra calycosa","(Hemsl.) Pipoly & Ricketson","species","Primulaceae",FALSE,NA,FALSE,NA,"Hymenandra calycosa",3722318,"Hymenandra calycosa-HYM2CA"
"hym2cr","hym2cr",NA,NA,"Ericales","Primulaceae","Hymenandra crosbyi","(Lundell) Pipoly & Ricketson",NA,NA,"Freestanding","Hymenandra crosbyi","(Lundell) Pipoly & Ricketson","species","Primulaceae",FALSE,NA,FALSE,NA,"Hymenandra crosbyi",3722308,"Hymenandra crosbyi-HYM2CR"
"hym2pi","hym2pi","hymepi",NA,"Ericales","Primulaceae","Hymenandra pittieri","(Mez) Pipoly & Ricketson","Ardisia pittieri",NA,"Freestanding","Hymenandra pittieri","(Mez) Pipoly & Ricketson","species","Primulaceae",FALSE,TRUE,FALSE,"Code sp6 changed from sp6curr or sp6prior.","Hymenandra pittieri",3722275,"Hymenandra pittieri-HYM2PI"
"hym2st","hym2st",NA,NA,"Ericales","Primulaceae","Hymenandra stenophylla","(Donn.Sm.) Pipoly & Ricketson","Ardisia stenophylla",NA,"Freestanding","Hymenandra stenophylla","(Donn.Sm.) Pipoly & Ricketson","species","Primulaceae",FALSE,NA,FALSE,NA,"Hymenandra stenophylla",3722237,"Hymenandra stenophylla-HYM2ST"
"hym1me","hym1me","hym1me",NA,"Fabales","Fabaceae","Hymenolobium mesoamericanum","H.C. Lima",NA,NA,"Freestanding","Hymenolobium mesoamericanum","H.C.Lima","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Hymenolobium mesoamericanum",2951893,"Hymenolobium mesoamericanum-HYM1ME"
"licaco","licaco",NA,NA,"Malpighiales","Chrysobalanaceae","Hymenopus costaricensis","(Standl. & Steyerm.) Sothers & Prance","Licania costaricensis",NA,"Freestanding","Hymenopus costaricensis","(Standl. & Steyerm.) Sothers & Prance","species","Chrysobalanaceae",FALSE,NA,FALSE,NA,"Hymenopus costaricensis",10754735,"Hymenopus costaricensis-LICACO"
"hyosel","hyosel",NA,NA,"Arecales","Arecaceae","Hyospathe elegans","Mart.",NA,NA,"Freestanding","Hyospathe elegans","Mart.","species","Arecaceae",FALSE,NA,FALSE,NA,"Hyospathe elegans",2736706,"Hyospathe elegans-HYOSEL"
"hypeal","hypeal",NA,NA,"Ranunculales","Menispermaceae","Hyperbaena allenii","Standl.",NA,NA,"Freestanding","Hyperbaena allenii","Standl.","species","Menispermaceae",FALSE,NA,FALSE,NA,"Hyperbaena allenii",3831036,"Hyperbaena allenii-HYPEAL"
NA,NA,NA,NA,"Ranunculales","Menispermaceae","Hyperbaena leptobotryosa","(Donn. Sm.) Standl.",NA,NA,"Freestanding","Hyperbaena leptobotryosa","(Donn.Sm.) Standl.","species","Menispermaceae",FALSE,NA,FALSE,NA,"Hyperbaena leptobotryosa",3830635,"Hyperbaena leptobotryosa"
"hypeto","hypeto","hypeto",NA,"Ranunculales","Menispermaceae","Hyperbaena tonduzii","Diels",NA,"R. Pérez 1744","Freestanding","Hyperbaena tonduzii","Diels","species","Menispermaceae",FALSE,FALSE,FALSE,NA,"Hyperbaena tonduzii",3830184,"Hyperbaena tonduzii-HYPETO"
"matem1","matem1",NA,NA,"Gentianales","Apocynaceae","Ibatia maritima","(Jacq.) Decne.","Matelea maritima",NA,"Climbing","Ibatia maritima","(Jacq.) Decne.","species","Apocynaceae",FALSE,NA,FALSE,NA,"Ibatia maritima",3170535,"Ibatia maritima-MATEM1"
"ilexch","ilexch",NA,NA,"Aquifoliales","Aquifoliaceae","Ilex chiriquensis","Standl.",NA,NA,"Freestanding","Ilex chiriquensis","Standl.","species","Aquifoliaceae",FALSE,NA,FALSE,NA,"Ilex chiriquensis",5534358,"Ilex chiriquensis-ILEXCH"
"ilexco","ilexco",NA,NA,"Aquifoliales","Aquifoliaceae","Ilex costaricensis","Donn. Sm.",NA,NA,"Freestanding","Ilex costaricensis","Donn.Sm.","species","Aquifoliaceae",FALSE,NA,FALSE,NA,"Ilex costaricensis",5534036,"Ilex costaricensis-ILEXCO"
"ilexfo","ilexfo",NA,NA,"Aquifoliales","Aquifoliaceae","Ilex fortunensis","W.J. Hahn",NA,NA,"Freestanding","Ilex hahnii","Doweld","species","Aquifoliaceae",FALSE,NA,TRUE,"Current_name differs from Accepted_name returned by TNRS.","Ilex hahnii",10890163,"Ilex fortunensis-ILEXFO"
"ilexgu","ilexgu","ilexgu",NA,"Aquifoliales","Aquifoliaceae","Ilex guianensis","(Aubl.) Kuntze",NA,NA,"Freestanding","Ilex guianensis","(Aubl.) Kuntze","species","Aquifoliaceae",FALSE,FALSE,FALSE,NA,"Ilex guianensis",5414246,"Ilex guianensis-ILEXGU"
"ilexla","ilexla",NA,NA,"Aquifoliales","Aquifoliaceae","Ilex lamprophylla","Standl.",NA,NA,"Freestanding","Ilex lamprophylla","Standl.","species","Aquifoliaceae",FALSE,NA,FALSE,NA,"Ilex lamprophylla",5533594,"Ilex lamprophylla-ILEXLA"
"ilexma","ilexma",NA,NA,"Aquifoliales","Aquifoliaceae","Ilex maxima","W.J. Hahn",NA,NA,"Freestanding","Ilex maxima","W.J.Hahn","species","Aquifoliaceae",FALSE,NA,FALSE,NA,"Ilex maxima",5533930,"Ilex maxima-ILEXMA"
"ilexpa","ilexpa",NA,NA,"Aquifoliales","Aquifoliaceae","Ilex pallida","Standl.",NA,NA,"Freestanding","Ilex pallida","Standl.","species","Aquifoliaceae",FALSE,NA,FALSE,NA,"Ilex pallida",5533815,"Ilex pallida-ILEXPA"
"ilexst","ilexst",NA,NA,"Aquifoliales","Aquifoliaceae","Ilex stellata","W.J. Hahn",NA,NA,"Freestanding","Ilex stellata","W.J.Hahn","species","Aquifoliaceae",FALSE,NA,FALSE,NA,"Ilex stellata",5534330,"Ilex stellata-ILEXST"
"ilexvu","ilexvu",NA,NA,"Aquifoliales","Aquifoliaceae","Ilex vulcanicola","Standl.",NA,NA,"Freestanding","Ilex vulcanicola","Standl.","species","Aquifoliaceae",FALSE,NA,FALSE,NA,"Ilex vulcanicola",5534080,"Ilex vulcanicola-ILEXVU"
"ilexyu","ilexyu",NA,NA,"Aquifoliales","Aquifoliaceae","Ilex yurumanguinis","Cuatrec.",NA,NA,"Freestanding","Ilex yurumanguinis","Cuatrec.","species","Aquifoliaceae",FALSE,NA,FALSE,NA,"Ilex yurumanguinis",5533802,"Ilex yurumanguinis-ILEXYU"
"ingaac","ingaac","ingaac",NA,"Fabales","Fabaceae","Inga acrocephala","Steud.",NA,NA,"Freestanding","Inga acrocephala","Steud.","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga acrocephala",5357674,"Inga acrocephala-INGAAC"
"ingas1","ingas1","ingas1","INAC","Fabales","Fabaceae","Inga acuminata","Benth.",NA,"R. Pérez 1777 (PMA, SCZ)","Freestanding","Inga acuminata","Benth.","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga acuminata",5357542,"Inga acuminata-INGAS1-INAC"
"ingaal","ingaal","ingaal",NA,"Fabales","Fabaceae","Inga alba","(Sw.) Willd.",NA,NA,"Freestanding","Inga alba","(Sw.) Willd.","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga alba",5358137,"Inga alba-INGAAL"
"ingaa1","ingaa1",NA,NA,"Fabales","Fabaceae","Inga allenii","J. León",NA,"R. Pérez 2600 (PMA, SCZ)","Freestanding","Inga allenii","J.Leon","species","Fabaceae",FALSE,NA,FALSE,NA,"Inga allenii",5357901,"Inga allenii-INGAA1"
"ingaba","ingaba",NA,NA,"Fabales","Fabaceae","Inga barbourii","Standl.",NA,NA,"Freestanding","Inga barbourii","Standl.","species","Fabaceae",FALSE,NA,FALSE,NA,"Inga barbourii",5357804,"Inga barbourii-INGABA"
"ingabe","ingabe","ingabe",NA,"Fabales","Fabaceae","Inga bella","M. Sousa",NA,"R. Pérez 1119 (PMA, SCZ)","Freestanding","Inga bella","M.Sousa","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga bella",5357703,"Inga bella-INGABE"
"ingaca","ingaca","ingaca",NA,"Fabales","Fabaceae","Inga capitata","Desv.",NA,NA,"Freestanding","Inga capitata","Desv.","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga capitata",5358094,"Inga capitata-INGACA"
"ingach","ingach","ingach",NA,"Fabales","Fabaceae","Inga chocoensis","Killip ex T.S. Elias",NA,"R. Pérez 1676 (PMA, SCZ)","Freestanding","Inga chocoensis","Killip ex T.S.Elias","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga chocoensis",5358081,"Inga chocoensis-INGACH"
"ingaci","ingaci","ingaci",NA,"Fabales","Fabaceae","Inga ciliata","C. Presl",NA,NA,"Freestanding","Inga ciliata","C.Presl","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga ciliata",5357813,"Inga ciliata-INGACI"
"ingaco","ingaco","ingaco","INCO","Fabales","Fabaceae","Inga cocleensis","Pittier",NA,"R. Pérez 1926 (PMA, SCZ)","Freestanding","Inga cocleensis","Pittier","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga cocleensis",5358068,"Inga cocleensis-INGACO-INCO"
"ingac2","ingac2",NA,NA,"Fabales","Fabaceae","Inga coruscans","Humb. & Bonpl. ex Willd.",NA,NA,"Freestanding","Inga coruscans","Humb. & Bonpl. ex Willd.","species","Fabaceae",FALSE,NA,FALSE,NA,"Inga coruscans",5357627,"Inga coruscans-INGAC2"
"ingacu","ingacu",NA,NA,"Fabales","Fabaceae","Inga cuspidata","M. Sousa",NA,NA,"Freestanding","Inga cuspidata","M.Sousa","species","Fabaceae",FALSE,NA,FALSE,NA,"Inga cuspidata",5357892,"Inga cuspidata-INGACU"
NA,"ingaed",NA,NA,"Fabales","Fabaceae","Inga densiflora","Benth.",NA,NA,"Freestanding","Inga densiflora","Benth.","species","Fabaceae",FALSE,NA,FALSE,NA,"Inga densiflora",5357837,"Inga densiflora"
"ingadw","ingadw","ingadw",NA,"Fabales","Fabaceae","Inga dwyeri","M. Sousa",NA,NA,"Freestanding","Inga dwyeri","M.Sousa","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga dwyeri",5357497,"Inga dwyeri-INGADW"
"ingaed","ingaed","ingaed",NA,"Fabales","Fabaceae","Inga edulis","Mart.",NA,"S. Aguilar 1500 (PMA, SCZ)","Freestanding","Inga edulis","Mart.","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga edulis",5357677,"Inga edulis-INGAED"
"ingaex","ingaex",NA,NA,"Fabales","Fabaceae","Inga exalata","T.S. Elias",NA,NA,"Freestanding","Inga exalata","T.S.Elias","species","Fabaceae",FALSE,NA,FALSE,NA,"Inga exalata",5357785,"Inga exalata-INGAEX"
"ingafi","ingafi","ingafi",NA,"Fabales","Fabaceae","Inga filiformis","N. Zamora",NA,"R. Pérez 2420 (PMA, SCZ)","Freestanding","Inga filiformis","N.Zamora","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga filiformis",5357541,"Inga filiformis-INGAFI"
"ingamc","ingamc",NA,NA,"Fabales","Fabaceae","Inga flexuosa","Schltdl.","Inga micheliana",NA,"Freestanding","Inga flexuosa","Schltdl.","species","Fabaceae",FALSE,NA,FALSE,NA,"Inga flexuosa",5357759,"Inga flexuosa-INGAMC"
"ingago","ingago","ingago","INGO","Fabales","Fabaceae","Inga goldmanii","Pittier",NA,"R. Pérez 1837 (PMA, SCZ)","Freestanding","Inga goldmanii","Pittier","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga goldmanii",5357822,"Inga goldmanii-INGAGO-INGO"
"ingagr","ingagr",NA,NA,"Fabales","Fabaceae","Inga gracilior","Sprague",NA,NA,"Freestanding","Inga gracilior","Sprague","species","Fabaceae",FALSE,NA,FALSE,NA,"Inga gracilior",5357555,"Inga gracilior-INGAGR"
"ingaha","ingaha",NA,"INHA","Fabales","Fabaceae","Inga hayesii","Benth.",NA,NA,"Freestanding","Inga hayesii","Benth.","species","Fabaceae",FALSE,NA,FALSE,NA,"Inga hayesii",5357942,"Inga hayesii-INGAHA-INHA"
"ingahe","ingahe",NA,NA,"Fabales","Fabaceae","Inga heterophylla","Willd.",NA,NA,"Freestanding","Inga heterophylla","Willd.","species","Fabaceae",FALSE,NA,FALSE,NA,"Inga heterophylla",5357852,"Inga heterophylla-INGAHE"
"ingain","ingain",NA,NA,"Fabales","Fabaceae","Inga involucrata","R.S. Cowan",NA,NA,"Freestanding","Inga involucrata","R.S.Cowan","species","Fabaceae",FALSE,NA,FALSE,NA,"Inga involucrata",5357850,"Inga involucrata-INGAIN"
"ingaje","ingaje","ingaje",NA,"Fabales","Fabaceae","Inga jefensis","Liesner & D'Arcy",NA,NA,"Freestanding","Inga jefensis","Liesner & D'Arcy","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga jefensis",5357973,"Inga jefensis-INGAJE"
"ingale","ingale",NA,NA,"Fabales","Fabaceae","Inga laevigata","M. Martens & Galeotti","Inga leiocalycina",NA,"Freestanding","Inga laevigata","M.Martens & Galeotti","species","Fabaceae",FALSE,NA,FALSE,NA,"Inga laevigata",5629065,"Inga laevigata-INGALE"
"ingafa","ingafa","ingafa","INFA","Fabales","Fabaceae","Inga laurina","(Sw.) Willd.","Inga fagifolia","R. Pérez 1868 (PMA, SCZ)","Freestanding","Inga laurina","(Sw.) Willd.","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga laurina",5358039,"Inga laurina-INGAFA-INFA"
"ingal1","ingal1",NA,NA,"Fabales","Fabaceae","Inga leonis","N. Zamora",NA,NA,"Freestanding","Inga leonis","N.Zamora","species","Fabaceae",FALSE,NA,FALSE,NA,"Inga leonis",5357776,"Inga leonis-INGAL1"
"ingalo","ingalo",NA,NA,"Fabales","Fabaceae","Inga longispica","Standl.",NA,NA,"Freestanding","Inga longispica","Standl.","species","Fabaceae",FALSE,NA,FALSE,NA,"Inga longispica",5357740,"Inga longispica-INGALO"
"ingama","ingama","ingama","INMA","Fabales","Fabaceae","Inga marginata","Willd.",NA,"R. Pérez 2171 (PMA, SCZ)","Freestanding","Inga marginata","Willd.","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga marginata",7546887,"Inga marginata-INGAMA-INMA"
"ingamo","ingamo","ingamo",NA,"Fabales","Fabaceae","Inga mortoniana","J. León",NA,NA,"Freestanding","Inga mortoniana","J.Leon","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga mortoniana",5357561,"Inga mortoniana-INGAMO"
"ingam1","ingam1","ingam1","INM1","Fabales","Fabaceae","Inga mucuna","Walp.",NA,NA,"Freestanding","Inga mucuna","Walp.","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga mucuna",5358088,"Inga mucuna-INGAM1-INM1"
"ingam2","ingam2","ingam2","INM2","Fabales","Fabaceae","Inga multijuga","Benth.",NA,NA,"Freestanding","Inga multijuga","Benth.","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga multijuga",5357635,"Inga multijuga-INGAM2-INM2"
"ingaqu","ingaqu","ingaqu","INQU","Fabales","Fabaceae","Inga nobilis","Willd.","Inga quaternata","R. Pérez 2252 (PMA, SCZ)","Freestanding","Inga nobilis","Willd.","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga nobilis",5357519,"Inga nobilis-INGAQU-INQU"
"ingami","ingami","ingami","INMI","Fabales","Fabaceae","Inga oerstediana","Benth.","Inga minutula",NA,"Freestanding","Inga oerstediana","Benth.","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga oerstediana",5358014,"Inga oerstediana-INGAMI-INMI"
"ingapa","ingapa","ingapa","INPA","Fabales","Fabaceae","Inga pauciflora","Walp. & Duchass.",NA,NA,"Freestanding","Inga pauciflora","Walp. & Duchass.","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga pauciflora",5357820,"Inga pauciflora-INGAPA-INPA"
"ingape","ingape","ingape","INPE","Fabales","Fabaceae","Inga pezizifera","Benth.",NA,"R. Pérez 1385 (PMA, SCZ)","Freestanding","Inga pezizifera","Benth.","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga pezizifera",5357576,"Inga pezizifera-INGAPE-INPE"
"ingap1","ingap1","ingap1",NA,"Fabales","Fabaceae","Inga polita","Killip",NA,NA,"Freestanding","Inga polita","Killip","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga polita",5357766,"Inga polita-INGAP1"
"ingapo","ingapo","ingapo",NA,"Fabales","Fabaceae","Inga portobellensis","Beurl.",NA,NA,"Freestanding","Inga portobellensis","Beurl.","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga portobellensis",5357704,"Inga portobellensis-INGAPO"
"ingaps","ingaps",NA,NA,"Fabales","Fabaceae","Inga pseudoinvolucrata","M. Sousa",NA,NA,"Freestanding","Inga pseudoinvolucrata","M.Sousa","species","Fabaceae",FALSE,NA,FALSE,NA,"Inga pseudoinvolucrata",5357498,"Inga pseudoinvolucrata-INGAPS"
"ingapu","ingapu","ingapu","INPU","Fabales","Fabaceae","Inga punctata","Willd.",NA,"R. Pérez 2085 (PMA, SCZ)","Freestanding","Inga punctata","Willd.","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga punctata",5357665,"Inga punctata-INGAPU-INPU"
"ingar1","ingar1",NA,NA,"Fabales","Fabaceae","Inga rubiginosa","(Rich.) DC.",NA,NA,"Freestanding","Inga rubiginosa","(Rich.) DC.","species","Fabaceae",FALSE,NA,FALSE,NA,"Inga rubiginosa",5357814,"Inga rubiginosa-INGAR1"
"ingaru","ingaru","ingaru","INRU","Fabales","Fabaceae","Inga ruiziana","G. Don",NA,"R. Pérez 2104 (PMA, SCZ)","Freestanding","Inga ruiziana","G.Don","species","Fabaceae",FALSE,FALSE,FALSE,NA,"Inga ruiziana",5357975,"Inga ruiziana-INGARU-INRU"
