"plot"	"census"	"tag"	"dbh"	"code"	"exposure"
"10ha"	2025	38009	82	"Q"	1
"10ha"	2025	38020	415	"Q"	3
"10ha"	2025	38020	17	NA	1
"10ha"	2025	38058	291	NA	3
"10ha"	2025	38058	122	NA	1
"10ha"	2025	38063	210	"Q"	2
"10ha"	2025	38063	173	"Q"	2
"10ha"	2025	38093	240	"Q"	1
"10ha"	2025	38093	70	NA	1
"10ha"	2025	38093	34	NA	1
"10ha"	2025	38094	268	"Q"	1
"10ha"	2025	38094	29	NA	1
"10ha"	2025	38094	19	NA	1
"10ha"	2025	38094	16	NA	1
"10ha"	2025	38094	10	NA	1
"10ha"	2025	38111	359	"Q"	3
"10ha"	2025	38111	25	NA	1
"10ha"	2025	38111	19	NA	1
"10ha"	2025	38111	15	NA	1
"10ha"	2025	38111	17	NA	1
"10ha"	2025	38111	15	NA	1
"10ha"	2025	38111	14	NA	1
"10ha"	2025	38111	10	NA	1
"10ha"	2025	38111	10	NA	1
"10ha"	2025	38111	24	NA	1
"10ha"	2025	38111	11	NA	1
"10ha"	2025	38111	16	NA	1
"10ha"	2025	38111	22	NA	1
"10ha"	2025	38122	468	NA	4
"10ha"	2025	38122	115	NA	1
"10ha"	2025	38122	14	NA	1
"10ha"	2025	38122	17	NA	1
"10ha"	2025	38122	11	NA	1
"10ha"	2025	38122	16	NA	1
"10ha"	2025	38160	343	NA	3
"10ha"	2025	38160	40	NA	1
"10ha"	2025	38181	533	"B"	5
"10ha"	2025	38181	314	"QB"	NA
"10ha"	2025	38183	564	NA	4
"10ha"	2025	38183	19	NA	1
"10ha"	2025	38245	416	"B"	4
"10ha"	2025	38245	186	NA	2
"10ha"	2025	38245	55	NA	1
"10ha"	2025	38251	859	"B"	4
"10ha"	2025	38251	55	"B"	1
"10ha"	2025	38251	65	"B"	1
"10ha"	2025	38264	0	"Q"	1
"10ha"	2025	38264	105	NA	1
"10ha"	2025	38264	23	NA	1
"10ha"	2025	38301	206	NA	1
"10ha"	2025	38301	23	NA	1
"10ha"	2025	38301	40	NA	1
"10ha"	2025	38301	31	NA	1
"10ha"	2025	38301	41	NA	1
"10ha"	2025	38301	33	NA	1
"10ha"	2025	38301	18	NA	1
"10ha"	2025	38301	16	NA	1
"10ha"	2025	38301	32	NA	1
"10ha"	2025	38303	782	"B"	3
"10ha"	2025	38303	52	"B"	2
"10ha"	2025	38303	39	"B"	2
"10ha"	2025	38303	44	NA	1
"10ha"	2025	38303	22	NA	1
"10ha"	2025	38303	45	NA	1
"10ha"	2025	38303	53	NA	1
"10ha"	2025	38303	25	NA	1
"10ha"	2025	38303	17	NA	1
"10ha"	2025	38303	10	NA	1
"10ha"	2025	38327	348	NA	2
"10ha"	2025	38327	45	NA	1
"10ha"	2025	38341	510	NA	4
"10ha"	2025	38341	104	NA	1
"10ha"	2025	38341	75	NA	1
"10ha"	2025	38376	299	"Q"	2
"10ha"	2025	38376	14	NA	1
"10ha"	2025	38376	11	NA	1
"10ha"	2025	38392	321	"B"	4
"10ha"	2025	38392	16	NA	1
"10ha"	2025	38392	17	NA	1
"10ha"	2025	38395	442	NA	3
"10ha"	2025	38395	160	NA	1
"10ha"	2025	38395	19	NA	1
"10ha"	2025	38411	630	NA	4
"10ha"	2025	38411	24	NA	1
"10ha"	2025	38453	398	NA	4
"10ha"	2025	38453	36	NA	1
"10ha"	2025	38454	480	NA	3
"10ha"	2025	38454	39	NA	1
"10ha"	2025	38454	35	NA	1
"10ha"	2025	38454	35	NA	1
"10ha"	2025	38454	29	NA	1
"10ha"	2025	38454	27	NA	1
"10ha"	2025	38464	373	NA	3
"10ha"	2025	38464	16	NA	1
"10ha"	2025	39014	1530	NA	5
"10ha"	2025	39014	153	NA	3
"10ha"	2025	39014	31	NA	1
"10ha"	2025	39014	32	NA	1
"10ha"	2025	39073	513	"B"	4
"10ha"	2025	39073	43	"B"	1
"10ha"	2025	39073	26	NA	1
"10ha"	2025	39073	16	NA	1
"10ha"	2025	39073	14	NA	1
"10ha"	2025	39109	610	NA	3
"10ha"	2025	39109	113	"B"	1
"10ha"	2025	39126	260	"Q"	1
"10ha"	2025	39126	26	NA	1
"10ha"	2025	39126	26	NA	1
"10ha"	2025	39126	24	NA	1
"10ha"	2025	39126	22	NA	1
"10ha"	2025	39126	10	NA	1
"10ha"	2025	39126	11	NA	1
"10ha"	2025	39126	22	NA	1
"10ha"	2025	39126	16	NA	1
"10ha"	2025	39126	27	NA	1
"10ha"	2025	39126	12	NA	1
"10ha"	2025	39126	19	NA	1
"10ha"	2025	39126	14	NA	1
"10ha"	2025	39126	19	NA	1
"10ha"	2025	39126	15	NA	1
"10ha"	2025	39126	18	NA	1
"10ha"	2025	39126	38	NA	1
"10ha"	2025	39126	12	NA	1
"10ha"	2025	39126	17	NA	1
"10ha"	2025	39168	270	NA	1
"10ha"	2025	39168	68	NA	1
"10ha"	2025	39172	389	"Q"	1
"10ha"	2025	39172	16	NA	1
"10ha"	2025	39172	98	NA	1
"10ha"	2025	39176	244	NA	2
"10ha"	2025	39176	83	NA	1
"10ha"	2025	39176	10	NA	1
"10ha"	2025	39273	370	NA	4
"10ha"	2025	39273	22	NA	1
"10ha"	2025	39298	260	"B"	2
"10ha"	2025	39298	11	"B"	1
"10ha"	2025	39307	499	NA	3
"10ha"	2025	39307	52	NA	1
"10ha"	2025	39307	39	NA	1
"10ha"	2025	39307	19	NA	1
"10ha"	2025	39316	108	"QL"	1
"10ha"	2025	39316	30	NA	1
"10ha"	2025	39348	380	NA	2
"10ha"	2025	39348	90	NA	1
"10ha"	2025	39348	42	NA	1
"10ha"	2025	39380	1076	"B"	5
"10ha"	2025	39380	673	NA	4
"10ha"	2025	39390	658	"B"	4
"10ha"	2025	39390	32	"B"	2
"10ha"	2025	39390	15	"B"	1
"10ha"	2025	39390	28	"B"	2
"10ha"	2025	39397	313	NA	3
"10ha"	2025	39397	178	NA	2
"10ha"	2025	39397	150	NA	2
"10ha"	2025	39397	132	NA	2
"10ha"	2025	39399	319	"B"	2
"10ha"	2025	39399	14	"B"	1
"10ha"	2025	39399	10	"B"	1
"10ha"	2025	39399	17	"B"	1
"10ha"	2025	39399	15	"B"	1
"10ha"	2025	39607	369	NA	4
"10ha"	2025	39607	52	NA	1
"10ha"	2025	39607	33	NA	1
"10ha"	2025	39616	642	"QB"	4
"10ha"	2025	39616	193	"B"	NA
"10ha"	2025	39638	272	"Q"	2
"10ha"	2025	39638	45	NA	1
"10ha"	2025	39638	29	NA	1
"10ha"	2025	39694	364	NA	2
"10ha"	2025	39694	18	NA	1
"10ha"	2025	39701	190	"Q"	3
"10ha"	2025	39701	41	"B"	1
"10ha"	2025	39713	248	NA	3
"10ha"	2025	39713	204	NA	1
"10ha"	2025	39713	200	NA	1
"10ha"	2025	39787	370	NA	2
"10ha"	2025	39787	72	NA	1
"10ha"	2025	39787	45	NA	1
"10ha"	2025	39787	32	NA	1
"10ha"	2025	39787	15	NA	1
"10ha"	2025	39806	317	NA	2
"10ha"	2025	39806	15	NA	1
"10ha"	2025	39806	12	NA	1
"10ha"	2025	39806	13	NA	1
"10ha"	2025	39806	12	NA	1
"10ha"	2025	39806	16	NA	1
"10ha"	2025	39806	22	NA	1
"10ha"	2025	39806	25	NA	1
"10ha"	2025	39806	13	NA	1
"10ha"	2025	39806	19	NA	1
"10ha"	2025	39806	24	NA	1
"10ha"	2025	39806	17	NA	1
"10ha"	2025	39836	465	"B"	4
"10ha"	2025	39836	16	NA	1
"10ha"	2025	39836	24	NA	1
"10ha"	2025	39836	40	"B"	1
"10ha"	2025	39836	14	"B"	1
"10ha"	2025	39844	537	"B"	3
"10ha"	2025	39844	51	"B"	1
"10ha"	2025	39844	22	"B"	1
"10ha"	2025	39849	335	NA	3
"10ha"	2025	39849	27	NA	1
"10ha"	2025	39854	225	NA	3
"10ha"	2025	39854	199	NA	3
"10ha"	2025	39854	96	NA	2
"10ha"	2025	39854	65	NA	1
"10ha"	2025	39854	35	NA	1
"10ha"	2025	39854	42	NA	1
"10ha"	2025	39854	31	NA	1
"10ha"	2025	39912	366	"B"	4
"10ha"	2025	39912	62	NA	1
"10ha"	2025	39919	422	NA	4
"10ha"	2025	39919	11	NA	2
"10ha"	2025	39919	42	NA	1
"10ha"	2025	39938	252	NA	2
"10ha"	2025	39938	10	NA	1
"10ha"	2025	39938	40	NA	1
"10ha"	2025	39955	565	"B"	4
"10ha"	2025	39955	16	NA	1
"10ha"	2025	39955	15	NA	1
"10ha"	2025	39955	28	NA	1
"10ha"	2025	48400	200	NA	2
"10ha"	2025	48400	10	NA	1
"10ha"	2025	48400	80	"Q"	1
"10ha"	2025	48454	505	"B"	3
"10ha"	2025	48454	11	NA	1
"10ha"	2025	48455	217	NA	2
"10ha"	2025	48455	13	NA	1
"10ha"	2025	48455	11	NA	1
"10ha"	2025	48455	11	NA	1
"10ha"	2025	48455	13	NA	1
"10ha"	2025	48479	255	NA	3
"10ha"	2025	48479	235	NA	3
"10ha"	2025	48479	69	"Q"	1
"10ha"	2025	48637	248	NA	2
"10ha"	2025	48637	63	NA	1
"10ha"	2025	48739	290	NA	2
"10ha"	2025	48739	45	NA	1
"10ha"	2025	48740	234	NA	3
"10ha"	2025	48740	38	NA	1
"10ha"	2025	48740	28	NA	1
"10ha"	2025	48741	644	"B"	4
"10ha"	2025	48741	13	NA	1
"10ha"	2025	48741	23	NA	1
"10ha"	2025	48741	18	"B"	1
"10ha"	2025	48754	272	"Q"	2
"10ha"	2025	48754	86	"Q"	1
"10ha"	2025	48801	216	NA	3
"10ha"	2025	48801	39	NA	1
"10ha"	2025	48801	30	NA	1
"10ha"	2025	48801	23	NA	1
"10ha"	2025	48804	203	"Q"	3
"10ha"	2025	48804	13	NA	2
"10ha"	2025	48816	209	"Q"	3
"10ha"	2025	48816	27	NA	1
"10ha"	2025	49185	585	NA	4
"10ha"	2025	49185	39	NA	1
"10ha"	2025	49206	265	NA	2
"10ha"	2025	49206	30	NA	1
"10ha"	2025	49206	19	NA	1
"10ha"	2025	49219	368	"Q"	3
"10ha"	2025	49219	29	NA	1
"10ha"	2025	49233	267	NA	3
"10ha"	2025	49233	25	NA	1
"10ha"	2025	49233	20	NA	1
"10ha"	2025	49511	270	NA	3
"10ha"	2025	49511	52	NA	1
"10ha"	2025	49511	50	NA	1
"10ha"	2025	49511	49	NA	1
"10ha"	2025	49511	32	NA	1
"10ha"	2025	49511	30	NA	1
"10ha"	2025	49511	18	NA	1
"10ha"	2025	49511	35	NA	1
"10ha"	2025	49511	34	NA	1
"10ha"	2025	49511	21	NA	1
"10ha"	2025	49511	20	NA	1
"10ha"	2025	49511	22	NA	1
"10ha"	2025	49519	237	NA	3
"10ha"	2025	49519	75	NA	1
"10ha"	2025	49519	37	NA	1
"10ha"	2025	49519	29	NA	1
"10ha"	2025	49519	14	NA	1
"10ha"	2025	49519	10	NA	1
"10ha"	2025	49519	17	NA	1
"10ha"	2025	49519	21	NA	1
"25ha"	2004	4005	190	NA	NA
"25ha"	2004	4005	175	NA	NA
"25ha"	2004	4007	107	NA	NA
"25ha"	2004	4007	86	NA	NA
"25ha"	2004	4015	271	NA	NA
"25ha"	2004	4015	20	NA	NA
"25ha"	2004	4021	335	NA	NA
"25ha"	2004	4021	248	NA	NA
"25ha"	2004	4023	242	NA	NA
"25ha"	2004	4023	23	NA	NA
"25ha"	2004	4058	158	NA	NA
"25ha"	2004	4058	135	NA	NA
"25ha"	2004	4066	412	NA	NA
"25ha"	2004	4066	380	NA	NA
"25ha"	2004	4091	98	NA	NA
"25ha"	2004	4091	75	NA	NA
"25ha"	2004	4091	55	NA	NA
"25ha"	2004	4091	85	NA	NA
"25ha"	2004	4093	66	NA	NA
"25ha"	2004	4093	65	NA	NA
"25ha"	2004	4124	58	NA	NA
"25ha"	2004	4124	51	NA	NA
"25ha"	2004	4130	230	NA	NA
"25ha"	2004	4130	138	NA	NA
"25ha"	2004	4131	231	NA	NA
"25ha"	2004	4131	90	NA	NA
"25ha"	2004	4153	270	NA	NA
"25ha"	2004	4153	19	NA	NA
"25ha"	2004	4155	250	NA	NA
"25ha"	2004	4155	65	NA	NA
"25ha"	2004	4158	97	NA	NA
"25ha"	2004	4158	78	NA	NA
"25ha"	2004	4164	135	NA	NA
"25ha"	2004	4164	122	NA	NA
"25ha"	2004	4165	295	NA	NA
"25ha"	2004	4165	90	NA	NA
"25ha"	2004	4175	419	NA	NA
"25ha"	2004	4175	278	NA	NA
"25ha"	2004	4184	228	NA	NA
"25ha"	2004	4184	90	NA	NA
"25ha"	2004	4186	586	NA	NA
"25ha"	2004	4186	345	NA	NA
"25ha"	2004	4187	275	NA	NA
"25ha"	2004	4187	32	NA	NA
"25ha"	2004	4191	214	NA	NA
"25ha"	2004	4191	123	NA	NA
"25ha"	2004	4198	280	NA	NA
"25ha"	2004	4198	90	NA	NA
"25ha"	2004	4214	190	NA	NA
"25ha"	2004	4214	156	NA	NA
"25ha"	2004	4220	256	NA	NA
"25ha"	2004	4220	157	NA	NA
"25ha"	2004	4220	110	NA	NA
"25ha"	2004	4220	10	NA	NA
"25ha"	2004	4230	150	NA	NA
"25ha"	2004	4230	98	NA	NA
"25ha"	2004	4230	74	NA	NA
"25ha"	2004	4232	86	NA	NA
"25ha"	2004	4232	85	NA	NA
"25ha"	2004	4254	204	NA	NA
"25ha"	2004	4254	142	NA	NA
"25ha"	2004	4276	510	NA	NA
"25ha"	2004	4276	388	NA	NA
"25ha"	2004	4303	278	NA	NA
"25ha"	2004	4303	273	NA	NA
"25ha"	2004	4322	95	NA	NA
"25ha"	2004	4322	58	NA	NA
"25ha"	2004	4323	95	NA	NA
"25ha"	2004	4323	94	NA	NA
"25ha"	2004	4323	89	NA	NA
"25ha"	2004	4327	105	NA	NA
"25ha"	2004	4327	103	NA	NA
"25ha"	2004	4327	77	NA	NA
"25ha"	2004	4327	93	NA	NA
"25ha"	2004	4327	99	NA	NA
"25ha"	2004	4327	86	NA	NA
"25ha"	2004	4327	78	NA	NA
"25ha"	2004	4331	95	NA	NA
"25ha"	2004	4331	89	NA	NA
"25ha"	2004	4331	85	NA	NA
"25ha"	2004	4331	62	NA	NA
"25ha"	2004	4331	83	NA	NA
"25ha"	2004	4331	69	NA	NA
"25ha"	2004	4331	87	NA	NA
"25ha"	2004	4331	60	NA	NA
"25ha"	2004	4331	88	NA	NA
"25ha"	2004	4331	91	NA	NA
"25ha"	2004	4331	78	NA	NA
"25ha"	2004	4331	93	NA	NA
"25ha"	2004	4331	93	NA	NA
"25ha"	2004	4331	87	NA	NA
"25ha"	2004	4508	80	NA	NA
"25ha"	2004	4508	53	NA	NA
"25ha"	2004	4511	114	NA	NA
"25ha"	2004	4511	101	NA	NA
"25ha"	2004	4512	72	NA	NA
"25ha"	2004	4512	58	NA	NA
"25ha"	2004	4514	87	NA	NA
"25ha"	2004	4514	83	NA	NA
"25ha"	2004	4514	80	NA	NA
"25ha"	2004	4514	60	NA	NA
"25ha"	2004	4514	73	NA	NA
"25ha"	2004	4514	71	NA	NA
"25ha"	2004	4522	95	NA	NA
"25ha"	2004	4522	91	NA	NA
"25ha"	2004	4522	82	NA	NA
"25ha"	2004	4522	66	NA	NA
"25ha"	2004	4523	87	NA	NA
"25ha"	2004	4523	46	NA	NA
"25ha"	2004	4524	98	NA	NA
"25ha"	2004	4524	97	NA	NA
"25ha"	2004	4524	88	NA	NA
"25ha"	2004	4524	86	NA	NA
"25ha"	2004	4524	74	NA	NA
"25ha"	2004	4524	67	NA	NA
"25ha"	2004	4534	104	NA	NA
"25ha"	2004	4534	92	NA	NA
"25ha"	2004	4534	76	NA	NA
"25ha"	2004	4534	69	NA	NA
"25ha"	2004	4534	60	NA	NA
"25ha"	2004	4534	78	NA	NA
"25ha"	2004	4534	82	NA	NA
"25ha"	2004	4534	62	NA	NA
"25ha"	2004	4534	81	NA	NA
"25ha"	2004	4536	83	NA	NA
"25ha"	2004	4536	72	NA	NA
"25ha"	2004	4552	107	NA	NA
"25ha"	2004	4552	100	NA	NA
"25ha"	2004	4552	98	NA	NA
"25ha"	2004	4552	85	NA	NA
"25ha"	2004	4552	82	NA	NA
"25ha"	2004	4571	92	NA	NA
"25ha"	2004	4571	90	NA	NA
"25ha"	2004	4571	70	NA	NA
"25ha"	2004	4579	147	NA	NA
"25ha"	2004	4579	95	NA	NA
"25ha"	2004	4580	135	NA	NA
"25ha"	2004	4580	104	NA	NA
"25ha"	2004	4583	102	NA	NA
"25ha"	2004	4583	76	NA	NA
"25ha"	2004	4583	69	NA	NA
"25ha"	2004	4583	69	NA	NA
"25ha"	2004	4583	66	NA	NA
"25ha"	2004	4584	112	NA	NA
"25ha"	2004	4584	90	NA	NA
"25ha"	2004	4584	74	NA	NA
"25ha"	2004	4609	97	NA	NA
"25ha"	2004	4609	72	NA	NA
"25ha"	2004	4615	33	NA	NA
"25ha"	2004	4615	37	NA	NA
"25ha"	2004	4615	38	NA	NA
"25ha"	2004	4615	30	NA	NA
"25ha"	2004	4615	33	NA	NA
"25ha"	2004	4619	112	NA	NA
"25ha"	2004	4619	106	NA	NA
"25ha"	2004	4619	77	NA	NA
"25ha"	2004	4709	107	NA	NA
"25ha"	2004	4709	110	NA	NA
"25ha"	2004	4709	99	NA	NA
"25ha"	2004	4709	94	NA	NA
"25ha"	2004	4709	104	NA	NA
"25ha"	2004	4709	108	NA	NA
"25ha"	2004	4709	89	NA	NA
"25ha"	2004	4709	104	NA	NA
"25ha"	2004	4709	90	NA	NA
"25ha"	2004	4709	59	NA	NA
"25ha"	2004	4712	203	NA	NA
"25ha"	2004	4712	200	NA	NA
"25ha"	2004	4716	156	NA	NA
"25ha"	2004	4716	151	NA	NA
"25ha"	2004	4716	132	NA	NA
"25ha"	2004	4732	97	NA	NA
"25ha"	2004	4732	87	NA	NA
"25ha"	2004	4732	82	NA	NA
"25ha"	2004	4734	105	NA	NA
"25ha"	2004	4734	105	NA	NA
"25ha"	2004	4734	95	NA	NA
"25ha"	2004	4734	98	NA	NA
"25ha"	2004	4734	106	NA	NA
"25ha"	2004	4737	90	NA	NA
"25ha"	2004	4737	67	NA	NA
"25ha"	2004	4742	361	NA	NA
"25ha"	2004	4742	130	NA	NA
"25ha"	2004	4763	91	NA	NA
"25ha"	2004	4763	76	NA	NA
"25ha"	2004	4764	255	NA	NA
"25ha"	2004	4764	10	NA	NA
"25ha"	2004	4765	93	NA	NA
"25ha"	2004	4765	90	NA	NA
"25ha"	2004	4770	463	NA	NA
"25ha"	2004	4770	335	NA	NA
"25ha"	2004	4770	260	NA	NA
"25ha"	2004	4773	108	NA	NA
"25ha"	2004	4773	74	NA	NA
"25ha"	2004	4773	63	NA	NA
"25ha"	2004	4776	105	NA	NA
"25ha"	2004	4776	105	NA	NA
"25ha"	2004	4776	105	NA	NA
"25ha"	2004	4776	112	NA	NA
"25ha"	2004	4776	105	NA	NA
"25ha"	2004	4776	86	NA	NA
"25ha"	2004	4776	92	NA	NA
"25ha"	2004	4776	92	NA	NA
"25ha"	2004	4776	60	NA	NA
"25ha"	2004	4776	60	NA	NA
"25ha"	2004	4776	45	NA	NA
"25ha"	2004	4784	215	NA	NA
"25ha"	2004	4784	14	NA	NA
"25ha"	2004	4785	128	NA	NA
"25ha"	2004	4785	13	NA	NA
"25ha"	2004	4809	69	NA	NA
"25ha"	2004	4809	63	NA	NA
"25ha"	2004	4809	58	NA	NA
"25ha"	2004	4809	49	NA	NA
"25ha"	2004	4812	100	NA	NA
"25ha"	2004	4812	79	NA	NA
"25ha"	2004	4812	72	NA	NA
"25ha"	2004	4821	114	NA	NA
"25ha"	2004	4821	80	NA	NA
"25ha"	2004	4821	51	NA	NA
"25ha"	2004	4830	172	NA	NA
"25ha"	2004	4830	10	NA	NA
"25ha"	2004	4848	90	NA	NA
"25ha"	2004	4848	81	NA	NA
"25ha"	2004	4848	84	NA	NA
"25ha"	2004	4848	65	NA	NA
"25ha"	2004	4848	56	NA	NA
"25ha"	2004	4848	59	NA	NA
"25ha"	2004	4848	69	NA	NA
"25ha"	2004	4848	65	NA	NA
"25ha"	2004	4873	107	NA	NA
"25ha"	2004	4873	94	NA	NA
"25ha"	2004	4880	210	NA	NA
"25ha"	2004	4880	110	NA	NA
"25ha"	2004	4880	45	NA	NA
"25ha"	2004	4893	77	NA	NA
"25ha"	2004	4893	60	NA	NA
"25ha"	2004	4893	56	NA	NA
"25ha"	2004	4893	52	NA	NA
"25ha"	2004	4896	82	NA	NA
"25ha"	2004	4896	78	NA	NA
"25ha"	2004	4896	58	NA	NA
"25ha"	2004	4909	85	NA	NA
"25ha"	2004	4909	67	NA	NA
"25ha"	2004	4909	62	NA	NA
"25ha"	2004	4912	94	NA	NA
"25ha"	2004	4912	87	NA	NA
"25ha"	2004	4912	90	NA	NA
"25ha"	2004	4912	55	NA	NA
"25ha"	2004	4912	51	NA	NA
"25ha"	2004	4914	73	NA	NA
"25ha"	2004	4914	80	NA	NA
"25ha"	2004	4914	90	NA	NA
"25ha"	2004	4914	59	NA	NA
"25ha"	2004	4915	95	NA	NA
"25ha"	2004	4915	80	NA	NA
"25ha"	2004	4915	50	NA	NA
"25ha"	2004	4915	87	NA	NA
"25ha"	2004	4915	81	NA	NA
"25ha"	2004	4915	79	NA	NA
"25ha"	2004	4915	99	NA	NA
"25ha"	2004	4918	93	NA	NA
"25ha"	2004	4918	75	NA	NA
"25ha"	2004	4923	95	NA	NA
"25ha"	2004	4923	90	NA	NA
"25ha"	2004	4930	228	NA	NA
"25ha"	2004	4930	21	NA	NA
"25ha"	2004	4930	19	NA	NA
"25ha"	2004	4932	103	NA	NA
"25ha"	2004	4932	83	NA	NA
"25ha"	2004	4932	104	NA	NA
"25ha"	2004	4932	97	NA	NA
"25ha"	2004	4932	79	NA	NA
"25ha"	2004	4932	105	NA	NA
"25ha"	2004	4933	69	NA	NA
"25ha"	2004	4933	61	NA	NA
"25ha"	2004	4933	55	NA	NA
"25ha"	2004	4938	121	NA	NA
"25ha"	2004	4938	117	NA	NA
"25ha"	2004	4938	110	NA	NA
"25ha"	2004	4938	111	NA	NA
"25ha"	2004	4938	84	NA	NA
"25ha"	2004	4938	110	NA	NA
"25ha"	2004	4938	104	NA	NA
"25ha"	2004	4946	84	NA	NA
"25ha"	2004	4946	72	NA	NA
"25ha"	2004	4946	80	NA	NA
"25ha"	2004	4946	98	NA	NA
"25ha"	2004	4954	75	NA	NA
"25ha"	2004	4954	66	NA	NA
"25ha"	2004	4955	92	NA	NA
"25ha"	2004	4955	91	NA	NA
"25ha"	2004	4955	80	NA	NA
"25ha"	2004	4955	94	NA	NA
"25ha"	2004	4955	87	NA	NA
"25ha"	2004	4955	89	NA	NA
"25ha"	2004	4955	61	NA	NA
"25ha"	2004	4957	112	NA	NA
"25ha"	2004	4957	97	NA	NA
"25ha"	2004	4957	105	NA	NA
"25ha"	2004	4957	89	NA	NA
"25ha"	2004	4957	107	NA	NA
"25ha"	2004	4957	101	NA	NA
"25ha"	2004	4957	110	NA	NA
"25ha"	2004	4957	108	NA	NA
"25ha"	2004	4957	81	NA	NA
"25ha"	2004	4957	127	NA	NA
"25ha"	2004	4958	91	NA	NA
"25ha"	2004	4958	82	NA	NA
"25ha"	2004	4958	78	NA	NA
"25ha"	2004	4962	93	NA	NA
"25ha"	2004	4962	86	NA	NA
"25ha"	2004	4962	77	NA	NA
"25ha"	2004	4962	80	NA	NA
"25ha"	2004	4962	95	NA	NA
"25ha"	2004	4967	204	NA	NA
"25ha"	2004	4967	80	NA	NA
"25ha"	2004	4985	217	NA	NA
"25ha"	2004	4985	90	NA	NA
"25ha"	2004	4985	92	NA	NA
"25ha"	2004	4985	91	NA	NA
"25ha"	2004	4987	255	NA	NA
"25ha"	2004	4987	30	NA	NA
"25ha"	2004	4987	19	NA	NA
"25ha"	2004	4992	84	NA	NA
"25ha"	2004	4992	89	NA	NA
"25ha"	2004	16451	102	NA	NA
"25ha"	2004	16451	101	NA	NA
"25ha"	2004	16451	92	NA	NA
"25ha"	2004	16481	92	NA	NA
"25ha"	2004	16481	65	NA	NA
"25ha"	2004	16486	104	NA	NA
"25ha"	2004	16486	88	NA	NA
"25ha"	2004	16486	85	NA	NA
"25ha"	2004	16486	74	NA	NA
"25ha"	2004	16486	75	NA	NA
"25ha"	2004	16486	73	NA	NA
"25ha"	2004	16486	105	NA	NA
"25ha"	2004	16486	95	NA	NA
"25ha"	2004	16491	79	NA	NA
"25ha"	2004	16491	50	NA	NA
"25ha"	2004	16493	59	NA	NA
"25ha"	2004	16493	55	NA	NA
"25ha"	2004	16494	112	NA	NA
"25ha"	2004	16494	104	NA	NA
"25ha"	2004	16494	110	NA	NA
"25ha"	2004	16494	100	NA	NA
"25ha"	2004	16494	104	NA	NA
"25ha"	2004	16494	95	NA	NA
"25ha"	2004	16494	107	NA	NA
"25ha"	2004	16494	99	NA	NA
"25ha"	2004	16498	77	NA	NA
"25ha"	2004	16498	68	NA	NA
"25ha"	2004	16500	88	NA	NA
"25ha"	2004	16500	77	NA	NA
"25ha"	2004	16502	69	NA	NA
"25ha"	2004	16502	52	NA	NA
"25ha"	2004	16502	51	NA	NA
"25ha"	2004	16504	88	NA	NA
"25ha"	2004	16504	64	NA	NA
"25ha"	2004	16504	55	NA	NA
"25ha"	2004	16509	93	NA	NA
"25ha"	2004	16509	84	NA	NA
"25ha"	2004	16509	80	NA	NA
"25ha"	2004	16510	86	NA	NA
"25ha"	2004	16510	81	NA	NA
"25ha"	2004	16510	80	NA	NA
"25ha"	2004	16510	70	NA	NA
"25ha"	2004	16518	89	NA	NA
"25ha"	2004	16518	67	NA	NA
"25ha"	2004	16533	105	NA	NA
"25ha"	2004	16533	98	NA	NA
"25ha"	2004	16533	93	NA	NA
"25ha"	2004	16533	105	NA	NA
"25ha"	2004	16533	96	NA	NA
"25ha"	2004	16533	83	NA	NA
"25ha"	2004	16533	99	NA	NA
"25ha"	2004	16533	94	NA	NA
"25ha"	2004	16533	101	NA	NA
"25ha"	2004	16533	92	NA	NA
"25ha"	2004	16533	83	NA	NA
"25ha"	2004	16533	92	NA	NA
"25ha"	2004	16533	81	NA	NA
"25ha"	2004	16533	72	NA	NA
"25ha"	2004	16533	71	NA	NA
"25ha"	2004	16533	61	NA	NA
"25ha"	2004	16533	59	NA	NA
"25ha"	2004	16533	42	NA	NA
"25ha"	2004	16538	118	NA	NA
"25ha"	2004	16538	110	NA	NA
"25ha"	2004	16541	115	NA	NA
"25ha"	2004	16541	99	NA	NA
"25ha"	2004	16541	96	NA	NA
"25ha"	2004	16542	82	NA	NA
"25ha"	2004	16542	66	NA	NA
"25ha"	2004	16543	94	NA	NA
"25ha"	2004	16543	59	NA	NA
"25ha"	2004	16551	104	NA	NA
"25ha"	2004	16551	100	NA	NA
"25ha"	2004	16551	98	NA	NA
"25ha"	2004	16551	94	NA	NA
"25ha"	2004	16551	92	NA	NA
"25ha"	2004	16554	102	NA	NA
"25ha"	2004	16554	86	NA	NA
"25ha"	2004	16554	85	NA	NA
"25ha"	2004	16554	80	NA	NA
"25ha"	2004	16556	107	NA	NA
"25ha"	2004	16556	97	NA	NA
"25ha"	2004	16556	96	NA	NA
"25ha"	2004	16560	68	NA	NA
"25ha"	2004	16560	51	NA	NA
"25ha"	2004	16564	88	NA	NA
"25ha"	2004	16564	68	NA	NA
"25ha"	2004	16564	53	NA	NA
"25ha"	2004	16567	76	NA	NA
"25ha"	2004	16567	75	NA	NA
"25ha"	2004	16567	46	NA	NA
"25ha"	2004	16567	45	NA	NA
"25ha"	2004	16567	38	NA	NA
"25ha"	2004	16570	88	NA	NA
"25ha"	2004	16570	76	NA	NA
"25ha"	2004	16570	74	NA	NA
"25ha"	2004	16570	73	NA	NA
